# fluera llm-ratings v1 lang=en
# Model-estimated concreteness (1-5) + age-of-acquisition (years).
# Original generated data — NOT the Brysbaert/Kuperman empirical
# datasets. See assets/dictionaries/LICENSE.md.
# word\tconcrete\taoa
rounded	3.20	7.00
rounds	3.10	7.00
route	3.10	9.00
router	3.70	11.00
routes	3.20	9.00
routine	1.90	10.00
routinely	1.70	12.00
routines	2.10	9.00
routing	2.60	11.50
rover	3.50	8.00
row	3.50	5.00
rows	3.40	7.00
roy	3.10	6.00
royal	2.60	8.00
royals	3.10	9.00
royalty	2.50	10.00
royce	2.90	11.00
rpg	3.00	13.00
rpm	2.70	13.00
rss	2.60	13.00
rub	3.40	5.00
rubbed	3.60	5.50
rubber	4.60	5.00
rubbing	3.40	6.00
rubbish	3.70	6.00
ruby	4.30	7.00
rude	2.30	7.00
rudy	2.80	8.00
rue	2.80	11.00
rug	4.80	4.00
rugby	4.20	8.00
rugged	2.70	12.00
ruin	2.40	8.00
ruined	2.40	8.00
ruining	2.10	8.00
ruins	3.70	9.00
rule	1.90	7.00
ruled	2.50	8.00
ruler	4.40	6.00
rulers	3.60	7.00
rules	2.20	5.00
ruling	2.30	11.00
rum	4.40	10.00
rumor	2.00	9.00
rumors	2.10	10.00
rumours	2.10	11.00
run	3.40	3.30
runaway	3.10	8.00
runner	4.20	5.50
runners	4.00	6.00
running	3.10	3.80
runoff	3.10	11.00
runs	2.80	4.50
runway	3.90	9.00
rupert	2.80	10.00
rural	2.90	11.00
rush	2.70	7.00
rushed	2.60	7.00
rushing	2.70	7.00
russ	3.50	9.00
russell	3.20	8.00
russia	4.00	8.00
russian	3.00	8.00
russians	3.40	9.00
rust	4.10	7.00
rusty	3.40	8.00
ruth	3.40	7.00
ruthless	2.00	12.00
rwanda	3.40	12.00
ryan	3.40	6.00
ryder	3.30	11.00
rye	4.20	9.00
sabbath	2.80	11.00
sabotage	2.20	12.00
sac	3.80	11.00
sack	4.20	6.00
sacked	2.70	10.00
sacks	3.80	8.00
sacramento	3.60	10.00
sacred	2.20	11.00
sacrifice	2.30	10.00
sacrificed	2.30	10.00
sacrifices	2.20	9.00
sad	2.20	4.00
saddle	4.50	7.00
sadly	1.90	6.50
sadness	2.10	7.00
safari	3.90	8.00
safe	2.10	4.50
safeguard	2.40	11.00
safely	2.20	7.00
safer	2.00	6.00
safest	2.20	7.00
safety	1.90	7.00
saga	2.60	12.00
sage	3.70	10.00
said	1.90	3.20
sail	3.60	7.00
sailed	3.30	7.00
sailing	3.60	6.00
sailor	4.10	6.00
sailors	4.30	7.00
sails	4.40	6.00
saint	3.20	8.00
saints	3.20	8.00
sake	1.60	11.00
sal	2.90	10.00
salad	4.80	4.50
salaries	2.80	12.00
salary	2.60	12.00
sale	2.50	7.00
salem	3.40	11.00
sales	2.50	7.00
salesman	3.80	9.00
salisbury	3.40	13.00
sally	3.30	6.00
salmon	4.60	7.00
salon	3.90	9.00
salsa	4.30	8.00
salt	4.70	4.00
salty	3.80	5.00
salute	3.30	9.00
salvador	3.40	11.00
salvage	2.70	12.00
salvation	1.70	12.00
sam	3.40	5.00
samantha	3.50	8.00
same	1.50	3.70
sammy	2.90	7.00
sample	2.80	9.50
samples	3.20	11.00
sampling	2.60	12.00
samsung	3.90	10.00
samuel	3.30	6.50
samurai	3.90	10.00
san	3.50	8.00
sanchez	2.70	9.00
sanctioned	1.90	13.00
sanctions	2.00	13.00
sanctuary	3.10	11.00
sand	4.80	4.00
sanders	3.20	9.00
sandra	2.50	7.00
sands	4.10	6.00
sandstone	4.40	11.00
sandwich	4.90	4.00
sandwiches	4.70	4.00
sandy	3.90	6.00
sane	2.10	11.00
sang	3.20	5.00
sanitation	2.80	11.50
sanity	1.80	12.00
sank	2.90	7.00
sans	1.90	12.00
santa	3.70	4.50
santiago	3.80	10.00
santos	3.40	10.00
sap	3.70	9.00
sara	3.30	6.00
sarah	3.40	5.00
sarcasm	1.80	12.00
sarcastic	1.80	12.00
sasha	3.60	8.00
sat	3.30	4.00
satan	2.80	9.00
satellite	4.40	9.00
satellites	4.00	9.00
satire	2.10	14.00
satisfaction	1.80	9.50
satisfactory	2.00	11.00
satisfied	2.20	9.00
satisfy	1.90	9.00
satisfying	1.90	9.00
saturated	2.70	12.00
saturday	2.80	5.00
saturdays	3.20	5.00
saturn	4.10	8.00
sauce	4.60	5.00
saudi	3.20	11.00
saul	3.50	10.00
saunders	2.50	10.00
sausage	4.70	5.00
savage	2.30	10.00
savannah	3.80	10.00
save	2.10	4.50
saved	2.20	6.00
saves	2.20	6.00
saving	2.10	7.00
savings	2.50	10.00
savior	2.50	10.00
savvy	2.10	12.00
saw	2.10	3.50
sawyer	3.40	9.00
saxon	2.80	12.00
say	2.00	3.20
sayin	1.80	7.00
saying	1.70	3.80
says	1.80	3.50
scale	2.80	10.00
scaled	2.60	10.00
scales	3.80	7.00
scaling	2.30	12.00
scalp	4.20	9.00
scam	2.40	12.00
scan	2.90	9.00
scandal	2.20	12.00
scandals	2.20	12.00
scandinavian	3.00	12.00
scanned	2.90	9.00
scanner	4.30	9.50
scanning	2.70	11.00
scans	3.10	11.00
scar	3.90	7.00
scarce	2.10	11.00
scare	2.30	5.00
scared	2.70	4.50
scares	2.40	6.00
scarf	4.80	6.00
scarlet	3.60	9.00
scars	3.90	8.00
scary	2.40	5.00
scattered	2.90	8.00
scenario	2.10	11.00
scenarios	2.20	12.00
scene	3.10	8.00
scenery	3.70	9.00
scenes	3.10	8.00
scenic	3.00	11.00
scent	3.60	7.00
schedule	2.30	9.00
scheduled	2.10	10.00
schedules	2.30	9.00
scheduling	1.90	11.00
scheme	2.10	11.00
schemes	2.10	12.00
schizophrenia	3.00	14.00
schmidt	3.40	11.00
schneider	3.30	12.00
scholar	3.10	11.00
scholarly	2.00	13.00
scholars	3.10	11.00
scholarship	2.50	11.00
scholarships	2.50	12.00
school	4.30	4.00
schooling	2.40	9.00
schools	3.90	4.50
schultz	3.30	12.00
schwartz	3.30	12.00
sci	2.60	13.00
science	2.30	6.50
sciences	2.30	10.00
scientific	2.20	10.50
scientist	3.90	8.00
scientists	3.60	8.50
scissors	4.70	5.00
scoop	4.10	6.00
scooter	4.60	6.00
scope	2.20	12.00
score	2.70	7.00
scored	2.70	7.00
scorer	3.10	9.00
scores	2.80	8.00
scoring	2.50	9.00
scotch	4.20	11.00
scotia	3.30	13.00
scotland	4.20	8.00
scots	3.10	10.00
scott	3.10	6.00
scottish	3.10	9.00
scout	3.40	8.00
scouting	2.90	10.00
scouts	3.40	7.00
scrap	3.60	8.00
scrapped	2.50	10.00
scratch	3.40	5.00
scratched	3.00	6.00
scratching	3.30	5.50
scream	3.40	5.00
screamed	3.10	6.00
screaming	3.20	5.00
screams	3.40	6.00
screen	4.40	6.00
screened	2.70	11.00
screening	2.80	10.50
screenplay	3.10	12.00
screens	4.10	7.00
screenshot	3.30	12.00
screenshots	3.30	12.00
screw	4.20	7.00
screwed	2.30	9.00
screws	4.40	7.00
script	3.40	10.00
scripts	2.90	10.00
scripture	3.00	11.00
scriptures	3.30	11.00
scroll	3.90	9.00
scrolling	2.80	11.00
scrub	3.50	7.00
scrutiny	1.80	13.00
sculpture	4.30	9.00
sculptures	4.30	9.00
scum	2.90	11.00
sea	4.50	4.00
seafood	4.50	8.00
seahawks	3.30	12.00
seal	4.30	6.00
sealed	3.10	8.00
sealing	2.70	9.00
seals	4.50	6.00
sean	3.10	6.00
search	2.60	7.00
searched	2.40	7.00
searches	2.40	8.00
searching	2.30	8.00
sears	3.30	11.00
seas	4.20	6.00
seaside	3.90	7.00
season	2.60	5.00
seasonal	2.30	9.00
seasoned	2.60	10.00
seasons	3.20	6.00
seat	4.50	5.00
seated	3.30	7.00
seating	3.30	8.00
seats	4.10	6.00
seattle	3.90	10.00
sebastian	3.30	7.00
sec	2.30	10.00
second	2.60	4.00
secondary	1.90	10.00
secondly	1.70	9.00
seconds	2.50	6.00
secrecy	2.10	10.50
secret	2.00	6.00
secretaries	3.40	9.00
secretary	3.60	10.00
secretly	1.80	8.00
secrets	2.40	6.00
sect	2.70	12.50
section	2.60	9.00
sections	2.70	9.00
sector	2.10	11.00
sectors	2.20	12.00
secular	1.70	14.00
secure	2.20	9.50
secured	2.40	11.00
securing	2.10	11.00
securities	2.40	13.00
security	2.20	7.50
sedan	4.20	11.00
see	3.00	3.00
seed	4.60	5.00
seeded	3.20	9.00
seeds	4.60	5.00
seeing	2.30	3.50
seek	1.80	10.00
seekers	2.30	12.00
seeking	1.80	10.00
seeks	1.90	9.00
seem	1.50	5.00
seemed	1.40	7.00
seemingly	1.40	12.00
seems	1.60	4.50
seen	2.10	3.70
sees	2.40	4.50
segment	2.60	12.00
segments	2.50	11.00
segregation	2.00	13.00
seismic	3.00	13.00
seize	2.30	11.00
seized	2.50	11.00
seizure	2.90	12.00
seizures	3.10	12.00
seldom	1.70	11.00
select	2.10	9.00
selected	2.10	8.50
selecting	2.10	9.00
selection	2.10	9.50
selections	2.30	11.00
selective	2.00	12.00
self	1.90	6.50
selfie	3.50	13.00
selfies	3.40	12.00
selfish	2.00	7.50
sell	2.50	6.00
seller	3.10	9.00
sellers	3.20	9.00
selling	2.50	6.00
sells	2.80	5.00
semester	2.60	11.00
semi	2.20	10.00
semiconductor	3.70	14.00
seminar	2.80	13.00
seminars	3.10	13.00
seminary	3.20	13.00
semitic	2.10	14.00
sen	2.80	11.00
senate	3.00	12.00
senator	3.10	11.00
senators	3.10	12.00
send	2.20	4.50
sending	2.40	6.00
sends	2.50	5.50
senior	2.20	10.00
seniors	3.10	9.00
sensation	2.60	11.00
sensational	1.90	11.00
sense	2.00	5.50
senses	2.50	8.00
sensible	1.80	10.00
sensing	2.30	10.00
sensitive	2.10	10.00
sensitivity	1.80	12.00
sensor	3.60	12.00
sensors	3.50	12.00
sensory	2.50	13.00
sent	2.00	4.50
sentence	2.40	7.00
sentenced	2.20	9.00
sentences	3.10	7.00
sentencing	2.20	13.00
sentiment	1.70	13.00
sentimental	2.10	11.50
sentiments	2.00	12.00
seo	2.40	13.00
seoul	3.50	11.00
sep	2.30	10.00
separate	1.90	8.00
separated	2.70	7.00
separately	1.70	10.00
separates	2.40	8.00
separating	2.40	8.00
separation	2.20	9.50
sept	2.40	7.00
september	2.50	4.50
sequel	2.40	12.00
sequence	2.20	11.00
sequences	2.50	11.00
ser	2.20	11.00
serbia	3.40	11.00
serbian	3.20	11.00
serena	3.60	10.00
sergeant	3.90	9.00
sergei	3.30	11.00
sergio	3.50	8.50
serial	2.50	11.00
series	2.20	6.00
serious	1.80	5.50
seriously	1.50	8.00
seriousness	1.80	10.00
sermon	3.00	11.00
serum	3.40	12.00
servant	4.30	7.00
servants	4.10	8.00
serve	2.40	7.00
served	2.10	7.00
server	3.40	11.00
servers	3.40	12.00
serves	2.10	9.00
service	2.40	6.00
services	2.20	6.50
serving	2.60	7.00
session	2.30	10.00
sessions	2.40	10.00
set	2.70	4.20
seth	3.20	8.00
sets	2.90	5.50
setting	2.20	8.00
settings	2.50	9.00
settle	2.00	10.00
settled	2.10	9.00
settlement	2.50	11.00
settlements	3.00	11.00
settlers	3.40	9.00
settling	2.30	10.00
setup	2.40	8.00
seven	2.20	3.30
seventeen	2.90	6.00
seventh	2.60	7.00
seventy	2.20	6.00
several	1.50	5.00
severe	1.80	10.00
severed	3.20	10.00
severely	1.80	10.00
severity	1.80	12.00
sewage	3.80	10.00
sewer	4.10	9.00
sewing	3.70	7.00
sex	3.30	6.50
sexism	1.90	13.00
sexist	2.00	13.00
sexual	2.60	11.00
sexuality	2.20	13.00
sexually	2.80	11.00
sexy	2.80	12.00
seymour	2.60	11.00
sgt	3.10	10.00
shade	3.50	7.00
shades	3.40	7.00
shadow	3.80	5.00
shadows	3.70	6.00
shady	2.50	9.00
shaft	4.10	10.00
shah	2.70	11.00
shake	3.40	4.00
shaken	2.60	9.00
shakes	3.20	6.00
shakespeare	3.60	9.00
shaking	3.30	5.00
shale	3.90	13.00
shall	1.30	6.00
shallow	2.80	8.00
shame	1.90	7.00
shameful	2.00	9.50
shampoo	4.60	6.00
shane	3.20	8.00
shanghai	4.00	11.00
shannon	2.50	7.00
shape	3.20	5.00
shaped	3.30	6.00
shapes	3.70	4.00
shaping	2.50	9.00
share	2.10	5.50
shared	2.20	7.00
shareholder	2.80	13.00
shareholders	2.90	13.00
shares	2.40	10.00
sharia	2.30	13.00
sharing	2.10	6.50
shark	4.80	5.00
sharks	4.70	5.00
sharma	3.30	12.00
sharon	3.20	8.00
sharp	3.60	6.00
sharply	2.20	9.00
shattered	3.00	9.00
shaun	2.70	8.00
shave	3.40	6.00
shaved	3.40	8.00
shaving	3.50	8.00
shaw	3.40	9.00
shawn	2.50	7.00
she	1.55	2.90
she'd	1.50	5.00
she'll	1.50	5.00
she's	1.45	3.30
shed	4.20	7.00
sheds	3.90	8.00
sheep	4.90	3.50
sheer	1.80	12.00
sheet	4.50	5.00
sheets	4.60	4.50
sheffield	3.40	11.00
sheikh	3.40	12.00
sheila	3.50	8.00
shelby	3.40	9.00
sheldon	3.40	9.00
shelf	4.60	5.00
shell	4.50	5.00
shelley	3.50	9.00
shells	4.40	6.00
shelter	3.70	8.00
sheltered	2.70	9.00
shelters	3.80	9.00
shelves	4.50	5.00
shepherd	4.40	7.00
sheriff	4.10	7.50
sherlock	3.40	10.00
sherman	3.30	10.00
shes	1.50	7.00
shia	2.70	13.00
shield	4.20	7.00
shields	4.10	7.00
shift	2.50	9.00
shifted	2.30	9.00
shifting	2.30	9.00
shifts	2.30	10.00
shin	4.40	7.00
shine	3.40	5.50
shines	3.20	7.00
shining	3.40	6.00
shiny	3.70	5.00
ship	4.70	5.00
shipment	3.30	12.00
shipments	3.20	12.00
shipped	2.60	8.00
shipping	3.20	9.00
ships	4.50	5.00
shirley	3.40	9.00
shirt	4.80	3.50
shirts	4.70	5.00
shit	3.30	5.50
shits	2.80	10.00
shitty	2.10	10.00
shock	2.70	8.00
shocked	2.50	7.00
shocking	2.30	8.00
shocks	2.90	8.00
shoe	4.90	4.00
shoes	4.90	3.50
shook	3.10	6.00
shoot	3.10	5.00
shooter	3.40	9.00
shooters	3.40	11.00
shooting	2.90	6.00
shootings	3.20	11.00
shootout	3.00	11.00
shoots	3.20	6.00
shop	4.30	5.00
shoppers	3.50	7.50
shopping	3.40	5.00
shops	4.10	6.00
shore	4.50	6.00
shores	3.70	8.00
short	2.50	3.80
shortage	2.30	10.00
shortages	2.40	11.00
shortened	2.50	9.00
shorter	2.60	7.00
shortest	2.50	7.00
shortly	1.50	10.00
shorts	4.50	5.00
shot	3.20	4.50
shotgun	4.50	9.00
shots	3.40	6.00
should	1.30	3.80
should've	1.20	7.00
shoulder	4.80	4.00
shoulders	4.80	4.50
shouldn't	1.30	5.50
shout	2.90	5.00
shouted	2.80	5.00
shouting	3.20	6.00
shouts	3.10	5.50
shove	3.20	7.00
shovel	4.70	5.00
show	2.80	3.80
showcase	2.60	12.00
showdown	2.40	11.00
showed	1.90	6.00
shower	4.50	4.50
showers	4.10	6.00
showing	2.20	6.00
shown	1.90	6.00
shows	2.20	4.50
shri	2.50	13.00
shrimp	4.70	6.00
shrine	3.80	11.00
shrink	2.90	8.00
shuffle	2.70	9.00
shut	2.80	4.50
shutdown	2.50	11.00
shuts	2.80	7.00
shutter	3.90	10.00
shutting	2.90	6.00
shuttle	4.20	9.00
shy	2.50	6.00
sibling	3.20	9.00
siblings	3.60	9.00
sic	2.00	13.00
sick	2.80	4.00
sickness	2.70	7.00
sid	3.40	7.50
side	2.80	3.80
sided	2.20	9.00
sides	2.80	6.00
sidewalk	4.50	6.00
sideways	3.00	6.50
siding	3.30	12.00
sidney	3.40	10.00
siege	3.10	11.00
sierra	3.50	11.00
sigh	3.00	7.00
sight	2.70	7.00
sighted	2.80	10.00
sights	3.10	8.00
sigma	2.70	13.00
sign	3.50	4.50
signal	2.90	9.00
signaling	2.40	11.00
signals	3.20	8.00
signature	3.70	9.00
signatures	3.60	10.00
signed	2.40	7.00
significance	1.60	12.00
significant	1.40	11.00
significantly	1.50	12.00
signing	2.60	8.00
signs	3.10	6.00
silence	2.50	8.00
silent	2.50	7.00
silently	2.40	8.00
silicon	3.70	12.00
silk	4.60	7.00
silly	2.20	5.00
silva	2.70	9.00
silver	4.40	5.00
sim	2.80	11.00
similar	1.60	6.00
similarities	1.70	10.00
similarity	1.50	11.00
similarly	1.70	10.00
simmons	2.60	9.00
simon	3.40	6.00
simone	3.10	8.00
simple	1.70	5.00
simpler	1.90	9.00
simplest	1.90	9.00
simplicity	1.50	11.00
simplified	1.90	11.00
simply	1.40	5.50
simpson	3.40	8.00
simpsons	3.40	8.50
sims	2.70	10.00
simulated	2.20	12.00
simulation	2.30	12.00
simulations	2.40	12.00
simulator	3.30	12.00
simultaneous	1.80	12.00
simultaneously	1.70	12.00
sin	1.80	8.00
since	1.40	4.20
sincere	1.90	11.00
sincerely	1.80	9.00
sinclair	2.50	11.00
sing	3.00	3.50
singapore	3.80	10.00
singer	3.50	6.00
singers	3.60	6.00
singh	3.30	11.00
singing	3.00	4.50
single	2.00	5.00
singles	2.50	10.00
sings	3.40	4.00
singular	2.00	12.00
sinister	2.20	12.00
sink	4.50	5.00
sinking	3.30	7.00
sins	1.90	8.00
sip	3.50	5.00
sir	2.80	5.00
sis	3.00	5.00
sister	4.30	3.50
sisters	4.30	4.00
sit	3.80	3.50
sitcom	3.10	11.00
site	2.80	6.50
sites	2.80	9.00
sits	3.60	4.00
sitting	3.60	4.00
situated	2.50	11.00
situation	1.90	7.00
situations	1.90	9.00
six	2.20	3.30
sixteen	2.60	5.00
sixth	2.20	7.00
sixty	2.60	5.00
size	2.60	5.00
sized	2.60	8.00
sizes	2.80	6.00
skate	3.80	6.00
skating	3.70	6.00
skeleton	4.50	6.00
skeptical	1.80	13.00
sketch	3.60	8.00
sketches	3.50	9.00
ski	4.20	6.00
skies	4.10	6.00
skiing	3.90	6.00
skill	2.00	9.00
skilled	2.30	9.50
skills	1.90	9.00
skin	4.80	5.00
skinned	3.30	8.50
skinner	3.30	12.00
skinny	3.40	6.00
skins	4.00	6.00
skip	2.90	5.00
skipped	2.90	6.00
skipper	3.50	8.50
skipping	3.40	5.50
skirt	4.70	5.00
skirts	4.50	6.00
skull	4.80	7.00
sky	4.80	3.50
skyline	3.80	10.00
skype	3.80	13.00
slab	4.10	9.00
slack	2.40	11.00
slain	2.90	11.00
slam	3.10	6.00
slammed	3.10	8.00
slams	3.00	8.00
slang	2.40	11.00
slap	3.50	6.00
slapped	3.50	6.00
slash	3.10	10.00
slate	3.90	9.00
slaughter	3.40	10.00
slaughtered	3.40	9.50
slave	3.70	8.00
slavery	2.70	10.00
slaves	3.80	8.50
sleep	3.40	3.20
sleeping	3.10	4.00
sleeps	2.90	4.00
sleepy	3.00	4.00
sleeve	4.50	6.00
sleeves	4.50	5.00
slender	2.90	11.00
slept	3.30	5.00
slice	3.90	6.00
sliced	3.70	6.50
slices	4.10	6.00
slick	2.60	10.00
slid	3.10	6.00
slide	3.70	5.00
slides	3.70	6.00
sliding	3.30	6.00
slight	2.10	9.00
slightest	1.70	10.00
slightly	1.70	8.00
slim	2.80	8.00
slip	3.20	6.00
slipped	3.00	6.00
slippery	3.20	7.00
slipping	3.00	7.00
slips	2.90	8.00
slogan	2.50	11.00
slope	3.80	8.00
slopes	3.90	7.00
sloppy	2.50	9.00
slot	3.80	7.00
slots	3.50	9.00
slow	2.40	4.50
slowed	2.10	6.00
slower	2.50	6.00
slowing	2.10	6.00
slowly	2.30	5.00
slut	2.60	13.00
smack	3.20	8.00
small	2.70	3.30
smaller	2.40	6.00
smallest	2.60	6.00
smart	2.00	6.00
smarter	2.20	8.00
smartest	2.10	8.00
smartphone	4.30	11.00
smartphones	4.50	11.00
smash	3.40	5.00
smashed	3.40	6.00
smashing	3.30	7.00
smell	3.60	4.50
smelled	3.20	6.00
smelling	3.20	6.00
smells	3.20	5.00
smh	1.90	12.00
smile	3.70	4.00
smiled	3.40	5.00
smiles	3.40	5.00
smiling	3.60	4.50
smith	3.20	6.00
smoke	4.10	5.00
smoked	3.30	8.00
smokers	3.60	9.00
smoking	3.60	8.00
smooth	3.50	6.00
smoothly	2.00	9.00
sms	2.90	13.00
smuggling	3.00	11.00
snack	4.40	5.00
snacks	4.40	5.00
snail	5.00	5.00
snake	4.80	4.00
snakes	4.80	4.00
snap	3.20	6.00
snapchat	3.00	13.00
snapped	2.80	7.00
snaps	3.20	7.00
snatch	2.90	8.00
snatched	2.80	8.00
sneak	2.80	6.00
sneakers	4.60	6.00
sneaky	2.30	7.00
sniper	3.70	11.00
snow	4.80	3.50
snp	2.30	14.00
snyder	2.50	11.00
so	1.20	3.20
soak	3.20	8.00
soaked	3.50	7.00
soap	4.90	4.50
sober	2.40	11.00
soccer	4.40	6.00
social	1.90	7.00
socialism	2.00	13.00
socialist	2.10	13.00
socialists	2.30	14.00
socially	1.70	11.00
societal	1.50	14.00
societies	2.20	11.00
society	2.20	8.50
socio	1.70	14.00
sociology	2.10	13.00
sock	4.70	4.00
socket	4.30	9.00
socks	4.70	4.00
soda	4.50	5.00
sodium	3.60	12.00
sofa	4.80	4.00
sofia	3.50	8.00
soft	3.60	4.00
softball	4.30	8.00
softer	3.10	6.00
softly	2.20	7.00
software	2.80	11.00
soil	4.30	7.00
soils	4.30	8.00
sol	3.00	11.00
solar	3.30	10.00
sold	2.50	6.00
soldier	4.30	6.00
soldiers	4.10	7.00
sole	2.20	11.00
solely	1.50	11.50
solicitor	3.50	13.00
solid	3.00	8.00
solidarity	1.90	13.00
solitary	2.30	12.00
solo	2.60	9.00
solomon	2.70	9.00
solution	1.70	10.00
solutions	2.10	10.00
solve	1.80	8.00
solved	1.80	8.00
solving	2.10	8.00
somali	3.20	11.50
somalia	3.70	12.00
some	1.40	3.30
somebody	1.90	4.50
someday	1.70	7.00
somehow	1.40	8.00
someone	2.20	3.70
somerset	3.10	10.00
somethin	1.80	7.00
something	1.60	3.50
sometime	1.50	7.00
sometimes	1.40	4.50
somewhat	1.40	10.00
somewhere	1.60	6.00
son	3.90	3.80
song	3.40	4.00
songs	3.30	5.00
songwriter	3.10	11.00
sonia	3.50	8.00
sonic	2.80	10.00
sonny	3.50	9.00
sons	3.80	5.00
sony	3.90	9.00
soo	2.20	8.00
soon	1.50	4.00
sooner	1.80	7.00
sophia	3.50	8.00
sophie	3.30	6.00
sophisticated	1.80	13.00
sophomore	3.10	13.00
sore	3.20	6.00
sorrow	1.90	9.00
sorry	1.60	3.50
sort	2.00	7.00
sorted	2.50	7.00
sorting	2.50	8.00
sorts	2.30	7.00
sought	1.70	11.00
soul	1.90	8.00
souls	2.40	8.00
sound	3.20	4.00
sounded	2.40	5.50
sounding	2.50	7.00
sounds	3.20	5.00
soundtrack	2.90	11.00
soup	4.80	4.00
sour	3.30	6.00
source	2.50	7.00
sourced	2.20	12.00
sources	2.20	10.00
south	2.50	5.00
southampton	3.10	10.00
southeast	3.30	8.50
southeastern	2.80	11.00
southern	2.50	8.00
southwest	3.30	8.50
southwestern	2.80	11.00
sovereign	2.10	13.00
sovereignty	1.80	14.00
soviet	2.90	11.00
soviets	2.70	12.00
sox	3.30	9.00
soy	4.30	9.00
spa	3.80	11.00
space	3.20	5.00
spacecraft	4.40	9.00
spaces	2.90	7.00
spaghetti	4.90	5.00
spain	4.10	8.00
spam	2.80	11.00
span	2.30	11.00
spanish	2.90	8.00
spanning	2.10	11.00
spans	2.40	11.00
spare	2.60	7.00
spared	2.20	11.00
spark	3.50	8.00
sparked	2.50	9.50
sparkling	3.40	6.50
sparks	3.60	7.00
sparrow	4.60	7.00
spatial	2.10	13.00
speak	2.60	4.00
speaker	3.60	8.00
speakers	3.90	8.00
speaking	2.40	5.00
speaks	2.50	5.00
spear	4.50	7.00
spears	4.20	9.00
spec	2.30	12.00
special	1.80	4.50
specialist	2.90	11.00
specialists	3.20	11.00
specialized	1.90	12.00
specializes	1.90	13.00
specializing	1.90	13.00
specially	1.70	8.00
specials	2.40	10.00
specialty	2.50	11.00
species	2.90	10.00
specific	1.60	7.00
specifically	1.50	11.00
specification	1.90	13.00
specifications	2.10	13.00
specifics	1.90	11.00
specified	1.80	12.00
specify	1.60	11.00
specimen	3.60	12.00
specimens	3.40	12.00
specs	3.40	11.00
spectacle	2.70	12.00
spectacular	2.10	10.00
spectator	3.20	10.00
spectators	3.40	11.00
spectrum	2.60	13.00
speculate	1.70	13.00
speculation	1.60	13.00
speculative	1.70	13.00
speech	2.50	8.00
speeches	2.70	9.00
speed	2.80	7.00
speeding	3.10	9.00
speeds	2.50	8.00
speedy	2.80	7.00
spell	2.50	6.00
spelled	2.20	7.00
spelling	2.60	7.00
spells	2.40	6.00
spencer	3.40	9.00
spend	2.10	6.00
spending	2.20	7.00
spends	2.10	6.00
spent	1.90	4.50
sperm	3.80	12.00
sphere	3.60	9.00
spice	4.20	7.00
spices	4.40	7.00
spicy	3.40	6.00
spider	4.80	4.00
spiders	4.80	5.00
spies	3.30	8.00
spike	3.60	9.00
spikes	3.90	8.00
spill	3.40	6.00
spilled	3.40	5.00
spin	3.10	6.00
spinach	4.70	6.00
spinal	3.70	12.00
spine	4.50	9.00
spinning	3.30	6.00
spins	2.80	7.00
spiral	3.60	9.00
spirit	1.80	8.00
spirited	2.30	11.00
spirits	2.50	8.50
spiritual	1.60	12.00
spirituality	1.90	13.00
spit	3.90	5.00
spite	1.80	10.00
splash	3.70	5.00
splendid	1.90	10.00
split	2.90	7.00
splits	2.60	8.00
splitting	2.50	8.00
spoil	2.30	8.00
spoiled	2.40	8.00
spoiler	2.60	11.00
spoke	2.50	5.50
spoken	2.40	7.00
spokesman	2.80	12.00
spokesperson	3.00	13.00
sponge	4.60	6.00
sponsor	2.50	11.00
sponsored	2.60	11.00
sponsors	2.80	11.00
sponsorship	2.20	13.00
spontaneous	1.80	12.00
spooky	2.80	6.00
spoon	4.90	4.00
sport	3.30	6.00
sporting	3.00	9.00
sports	3.30	6.00
spot	3.20	6.00
spotify	3.70	13.00
spotlight	3.80	9.00
spots	3.80	5.00
spotted	3.40	6.50
spouse	3.20	12.00
spouses	3.20	11.00
spray	4.30	5.50
sprayed	3.30	7.00
spread	2.70	7.00
spreading	2.90	6.50
spreads	2.70	7.00
spree	2.60	11.00
spring	3.60	6.00
springer	3.30	11.00
springfield	3.10	9.00
springs	3.80	7.00
sprint	3.20	8.00
spun	3.20	7.00
spur	3.10	12.00
spurs	3.20	10.00
spy	3.40	7.00
spying	2.70	10.00
squad	3.30	8.50
squadron	3.90	11.00
squads	3.40	10.00
square	3.70	6.00
squares	3.90	5.00
squash	4.30	7.00
squat	3.10	10.00
squeeze	3.30	6.00
squeezed	3.40	6.50
squirrel	5.00	5.00
sri	3.20	11.00
stab	3.40	8.00
stabbed	3.50	9.00
stabbing	3.10	10.00
stability	1.90	11.00
stable	2.70	9.00
stack	3.60	7.00
stacked	3.30	7.00
stacks	3.40	8.00
stadium	4.40	8.00
stadiums	4.20	9.00
staff	3.00	6.50
staffing	2.50	12.00
stafford	3.40	10.50
stage	3.20	5.50
staged	2.50	11.00
stages	2.40	9.00
staggering	2.10	12.00
staging	2.50	13.00
stain	3.70	7.00
stained	3.10	8.00
stainless	3.40	10.00
staircase	4.40	7.00
stairs	4.80	4.00
stake	2.60	10.00
stakeholders	2.30	14.00
stakes	2.30	11.00
stalin	3.70	13.00
stalking	2.70	12.00
stall	3.40	9.00
stalls	3.40	9.00
stamp	4.60	6.00
stamped	3.10	9.00
stamps	4.40	7.00
stan	3.40	8.00
stance	2.20	12.00
stand	3.20	3.50
standard	2.10	7.00
standardized	1.90	13.00
standards	1.90	10.00
standing	3.60	4.00
